DATE_TIME,AC_POWER,DC_POWER,DAILY_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,VILLAGE_DEMAND_KW,SOLAR_POWER_KW,NET_BALANCE_KW,HOUR,DAY_OF_WEEK,IS_DAYTIME,SOLAR_NORM,DEMAND_NORM,IRRAD_NORM,HOUR_SIN,HOUR_COS,DATE,EPISODE,STEP
2020-05-15 07:30:00,4275.935119,43619.291666,3850.3750001,24.988789866666668,29.6056438,0.1487991533333333,17.96871624373029,4.275935119,-13.692781124730292,7,4,1,0.1582510790608481,0.7149026462874031,0.14879900453432876,0.9659258262890683,-0.25881904510252063,2020-05-15,0,30
2020-05-15 07:45:00,4352.0946427,44395.892857,4888.4285715,25.21618033333333,29.547110933333336,0.1447934189333333,18.694948098138745,4.3520946427,-14.342853455438746,7,4,1,0.16106972024011462,0.7437964786287072,0.14479327414005919,0.9659258262890683,-0.25881904510252063,2020-05-15,0,31
2020-05-15 08:00:00,6365.6089285,64834.803572,6160.8214287,25.41951306666667,31.412544733333327,0.2016386213333333,17.155722015251907,6.3656089284999995,-10.790113086751909,8,4,1,0.2355892813570294,0.6825568895025587,0.2016384196949136,0.8660254037844387,-0.4999999999999998,2020-05-15,0,32
2020-05-15 08:15:00,10002.0646429,101937.157142,8229.2071429,25.95908213333333,35.5287108,0.3457076533333333,17.45941939850256,10.0020646429,-7.457354755602561,8,4,1,0.37017341903575346,0.6946397817922184,0.3457073076260257,0.8660254037844387,-0.4999999999999998,2020-05-15,0,33
2020-05-15 08:30:00,10995.602976099999,112129.565473,10969.9880953,26.430782066666666,40.3180586,0.4053485726666666,17.792060147727852,10.995602976099999,-6.7964571716278535,8,4,1,0.40694397540331284,0.7078742137159326,0.40534816731849926,0.8660254037844387,-0.4999999999999998,2020-05-15,0,34
2020-05-15 08:45:00,9080.0678571,92505.464285,13269.5178572,26.8318298,39.08195373333332,0.3124267953333332,18.220570371523714,9.080067857100001,-9.140502514423712,8,4,1,0.3360505939266563,0.7249229048298433,0.31242648290685027,0.8660254037844387,-0.4999999999999998,2020-05-15,0,35
2020-05-15 09:00:00,16211.35,165598.892858,16593.1785714,27.6209698,45.0092326,0.6231526486666666,14.546185207093902,16.21135,1.665164792906097,9,4,1,0.5999772117994758,0.5787339594483607,0.6231520255146412,0.7071067811865476,-0.7071067811865475,2020-05-15,0,36
2020-05-15 09:15:00,9692.832143,98826.017857,19980.9821428,27.988362071428572,46.6177065,0.3448840357142857,14.722126167308806,9.692832143,-5.029294024308806,9,4,1,0.35872881676094087,0.5857339396551754,0.3448836908305949,0.7071067811865476,-0.7071067811865475,2020-05-15,0,37
2020-05-15 09:30:00,7511.4000001,76522.24999899999,21888.8928567,27.516727866666667,39.136326,0.2492484,11.970309735919251,7.5114000001,-4.458909735819251,9,4,1,0.2779946660068767,0.47625027803945025,0.24924815075184928,0.7071067811865476,-0.7071067811865475,2020-05-15,0,38
2020-05-15 09:45:00,15793.1124999,161370.035715,24533.3809524,27.450107666666668,40.93057693333333,0.5412059773333334,12.562110927028098,15.793112499900001,3.2310015728719037,9,4,1,0.5844983670900605,0.4997956572341033,0.5412054361278973,0.7071067811865476,-0.7071067811865475,2020-05-15,0,39
2020-05-15 10:00:00,17896.7982142,183026.214283,29346.7321444,28.632191866666663,52.5477356,0.670675372,8.522050263505829,17.8967982142,9.374747950694172,10,4,1,0.6623551457894349,0.33905796065427724,0.6706747013252988,0.49999999999999994,-0.8660254037844387,2020-05-15,0,40
2020-05-15 10:15:00,15531.95,158716.553571,32973.535714,28.768912733333337,47.633738,0.5722834766666666,10.556143540780177,15.53195,4.9758064592198235,10,4,1,0.5748328211289541,0.4199863167479545,0.5722829043837623,0.49999999999999994,-0.8660254037844387,2020-05-15,0,41
2020-05-15 10:30:00,12648.5917859,129103.635715,36823.174999,29.35144260000001,49.249723266666656,0.4551483833333333,8.588974702789077,12.6485917859,4.059617083110924,10,4,1,0.4681205965508138,0.34172061379520985,0.45514792818540517,0.49999999999999994,-0.8660254037844387,2020-05-15,0,42
2020-05-15 10:45:00,11091.6289285,113123.142857,39799.292857,28.854707866666665,44.048325600000005,0.3619616539999999,9.063058714146116,11.0916289285,2.028570214353884,10,4,1,0.4104978671631812,0.3605825018502318,0.3619612920387079,0.49999999999999994,-0.8660254037844387,2020-05-15,0,43
2020-05-15 11:00:00,18936.5592845,193768.035707,43389.953574,29.410819333333336,47.68545339999999,0.6365608813333332,8.542653664324053,18.9365592845,10.393905620175946,11,4,1,0.7008363918236166,0.3398776867586732,0.6365602447730885,0.258819045102521,-0.9659258262890682,2020-05-15,0,44
2020-05-15 11:15:00,15683.7136904,160301.22619000002,47752.761904,30.21606228571428,50.006988571428565,0.5857872135714286,10.394480389242585,15.6837136904,5.289233301157415,11,4,1,0.5804495498911232,0.4135543928824022,0.5857866277848008,0.258819045102521,-0.9659258262890682,2020-05-15,0,45
2020-05-15 11:30:00,15207.2839286,155409.160714,51726.053571,30.2870728,49.8413636,0.5570693833333333,10.475455846675338,15.207283928599999,4.731828081924661,11,4,1,0.5628170269918549,0.41677607928546995,0.5570688262645072,0.258819045102521,-0.9659258262890682,2020-05-15,0,46
2020-05-15 11:45:00,16401.5892857,167668.196427,55271.107142,30.811049333333333,47.8363832,0.4679868693333333,9.10417443167496,16.4015892857,7.297414854025039,11,4,1,0.6070179108287984,0.3622183301902575,0.467986401346932,0.258819045102521,-0.9659258262890682,2020-05-15,0,47
2020-05-15 12:00:00,15250.8083332,155821.696428,59620.946429,31.305375066666663,49.183583533333326,0.5149625866666667,10.400897449560766,15.2508083332,4.849910883639234,12,4,1,0.5644278521802039,0.4138097017948825,0.5149620717045951,1.2246467991473532e-16,-1.0,2020-05-15,0,48
2020-05-15 12:15:00,20477.0178565,209569.398819,63932.303572,31.50729773333333,49.84449266666666,0.7878660286666666,11.620886956493754,20.477017856499998,8.856130900006244,12,4,1,0.7578483025479648,0.46234815691426695,0.7878652408014258,1.2246467991473532e-16,-1.0,2020-05-15,0,49
2020-05-15 12:30:00,19341.707142,197884.50001,69163.071429,32.147684733333335,52.35325513333333,0.6492476293333334,10.08425332011826,19.341707142,9.257453821881741,12,4,1,0.7158307927778481,0.40121171076428763,0.6492469800863533,1.2246467991473532e-16,-1.0,2020-05-15,0,50
2020-05-15 12:45:00,20470.8976196,209419.238093,73879.196429,32.39142040000001,50.631239933333326,0.761243312,10.296137295358427,20.4708976196,10.174760324241571,12,4,1,0.7576217944119481,0.4096417183703092,0.7612425507574493,1.2246467991473532e-16,-1.0,2020-05-15,0,51
2020-05-15 13:00:00,12721.8767857,129842.357143,77961.321428,32.622796071428574,49.610767714285714,0.4160351014285714,9.985811148711592,12.721876785700001,2.7360656369884087,13,4,1,0.47083285246082307,0.3972950943577338,0.41603468539388605,-0.2588190451025208,-0.9659258262890683,2020-05-15,0,52
2020-05-15 13:15:00,14665.9857143,149740.553574,81491.803572,32.49706446666666,47.01116133333333,0.489243946,11.205809526222282,14.665985714300001,3.4601761880777193,13,4,1,0.5427837420792629,0.445833902401578,0.4892434567565433,-0.2588190451025208,-0.9659258262890683,2020-05-15,0,53
2020-05-15 13:30:00,17185.6589285,175573.464286,85448.928572,32.52462140000001,46.66986293333333,0.574561224,11.592714069306648,17.1856589285,5.592944859193352,13,4,1,0.6360360936540262,0.46122727151931586,0.5745606494393506,-0.2588190451025208,-0.9659258262890683,2020-05-15,0,54
2020-05-15 13:45:00,16736.7428575,170970.589284,89618.464288,32.67847086666667,47.516884133333335,0.560985624,8.897114842946703,16.7367428575,7.839628014553298,13,4,1,0.6194218442170234,0.3539802654385443,0.560985063014937,-0.2588190451025208,-0.9659258262890683,2020-05-15,0,55
2020-05-15 14:00:00,21747.0660709,222438.714294,94351.839285,33.763185400000005,49.80390433333333,0.7350834633333333,8.141708025375134,21.7470660709,13.605358045524866,14,4,1,0.80485240686541,0.32392567914644377,0.735082728250605,-0.4999999999999997,-0.8660254037844388,2020-05-15,0,56
2020-05-15 14:15:00,25352.546429,259813.28571999999,100265.464287,34.13076993333335,55.030613,0.8936614913333333,10.028306630599289,25.352546429,15.324239798400711,14,4,1,0.9382901558777139,0.3989858179489293,0.8936605976727356,-0.4999999999999997,-0.8660254037844388,2020-05-15,0,57
2020-05-15 14:30:00,13989.1960714,142901.932142,105649.507142,34.08138426666667,54.51913673333334,0.466788824,10.914285328643386,13.9891960714,3.0749107427566145,14,4,1,0.5177359599437896,0.4342353320040581,0.4667883572116428,-0.4999999999999997,-0.8660254037844388,2020-05-15,0,58
2020-05-15 14:45:00,15723.0553573,160715.529762,108951.89881,33.69572221428571,47.618194642857134,0.5421384957142857,9.217564943554883,15.7230553573,6.505490413745116,14,4,1,0.5819055732089965,0.3667296806900533,0.5421379535763322,-0.4999999999999997,-0.8660254037844388,2020-05-15,0,59
2020-05-15 15:00:00,12603.7660715,128604.375,112657.625,33.89057606666666,46.02908119999999,0.3988885433333333,11.058357901089467,12.6037660715,1.5454081704105338,15,4,1,0.46646161027622024,0.43996739777336846,0.3988881444451889,-0.7071067811865471,-0.7071067811865479,2020-05-15,0,60
2020-05-15 15:15:00,14031.0267857,143255.142856,115985.999999,34.043744000000004,44.28609193333333,0.4472921486666666,10.03845360143629,14.0310267857,3.99257318426371,15,4,1,0.5192841021610197,0.39938952493638336,0.44729170137496527,-0.7071067811865471,-0.7071067811865479,2020-05-15,0,61
2020-05-15 15:30:00,16342.9196427,166946.32143,119794.52381,34.40285233333333,46.7442812,0.5651963973333332,10.164263390084063,16.3429196427,6.178656252615937,15,4,1,0.6048465648999023,0.40439498829910603,0.565195832137501,-0.7071067811865471,-0.7071067811865479,2020-05-15,0,62
2020-05-15 15:45:00,10543.7660713,107547.160714,122858.380952,34.430942666666674,43.9206158,0.3462306933333333,11.009013399155531,10.5437660713,-0.4652473278555309,15,4,1,0.3902216267815134,0.43800417933673624,0.3462303471029862,-0.7071067811865471,-0.7071067811865479,2020-05-15,0,63
2020-05-15 16:00:00,10704.0232143,109120.678571,125887.767858,34.38115033333334,43.332853333333325,0.3581823699999999,11.406090152950274,10.7040232143,-0.7020669386502743,16,4,1,0.39615269568250494,0.4538022596345495,0.35818201181798814,-0.8660254037844385,-0.5000000000000004,2020-05-15,0,64
2020-05-15 16:15:00,9763.4464286,99493.017857,128208.535714,34.12625693333333,41.007431933333336,0.3288961193333332,9.532766875026859,9.7634464286,0.2306795535731414,16,4,1,0.36134223033769414,0.37927029248823013,0.32889579043754275,-0.8660254037844385,-0.5000000000000004,2020-05-15,0,65
2020-05-15 16:30:00,10210.6642856,104079.607143,130816.017856,34.35660993333333,41.28059066666666,0.344954196,11.120997995904387,10.2106642856,-0.9103337103043874,16,4,1,0.3778936293827951,0.442459594151755,0.34495385104614895,-0.8660254037844385,-0.5000000000000004,2020-05-15,0,66
2020-05-15 16:45:00,7643.7595239,77777.196429,133059.166667,33.86159653333333,39.419075933333325,0.260346758,9.082833150073053,7.6437595239,-1.4390736261730535,16,4,1,0.2828932523704202,0.36136924678967286,0.2603464976535024,-0.8660254037844385,-0.5000000000000004,2020-05-15,0,67
2020-05-15 17:00:00,4894.9928571,49913.767857,134620.839284,33.443313571428575,36.82670364285714,0.1668127414285714,12.0435886421721,4.8949928571,-7.1485957850721,17,4,1,0.18116222067756282,0.47916574975632864,0.16681257461599677,-0.9659258262890683,-0.25881904510252063,2020-05-15,0,68
2020-05-15 17:15:00,4875.0053572,49718.660716,135859.303572,33.30025473333334,35.852207400000005,0.1738986373333333,12.650645432632093,4.8750053572,-7.775640075432093,17,4,1,0.18042248928808297,0.5033180876340005,0.1738984634348699,-0.9659258262890683,-0.25881904510252063,2020-05-15,0,69
2020-05-15 17:30:00,2558.0166667,26248.833333,136646.75,33.03212220000001,34.3384004,0.08716189,14.0928435871484,2.5580166667,-11.534826920448399,17,4,1,0.09467143127643626,0.5606973273720797,0.08716180283819717,-0.9659258262890683,-0.25881904510252063,2020-05-15,0,70
2020-05-15 17:45:00,1102.00535715,11391.25,137121.857143,32.311871133333334,31.54853933333333,0.0384030336,18.783207227379844,1.10200535715,-17.681201870229845,17,4,0,0.04078488846215414,0.7473079529153303,0.038402995197004804,-0.9659258262890683,-0.25881904510252063,2020-05-15,0,71
2020-05-15 18:00:00,628.37678572,6505.0,137350.446429,31.13241364285714,30.225331,0.0225449364285714,20.25285045085646,0.62837678572,-19.62447366513646,18,4,0,0.023256036780144915,0.805779121100669,0.02254491388365752,-1.0,-1.8369701987210297e-16,2020-05-15,0,72
2020-05-15 18:15:00,212.151785715,2199.21785711,137449.607144,29.243110933333337,28.6825074,0.00914994484,22.007229286002268,0.21215178571499999,-21.795077500287267,18,4,0,0.007851674096948468,0.8755787692682988,0.009149935690064311,-1.0,-1.8369701987210297e-16,2020-05-15,0,73
2020-05-15 18:30:00,0.0,0.0,137473.0,28.495518,27.285992266666668,0.001841024544,23.86957598349598,0.0,-23.86957598349598,18,4,0,0.0,0.949674022612144,0.0018410227029772971,-1.0,-1.8369701987210297e-16,2020-05-15,0,74
2020-05-15 18:45:00,0.0,0.0,137473.0,27.8840638,25.96194653333333,0.0,23.050633898764243,0.0,-23.050633898764243,18,4,0,0.0,0.9170916246495113,0.0,-1.0,-1.8369701987210297e-16,2020-05-15,0,75
2020-05-15 19:00:00,0.0,0.0,87463.0,27.455975400000003,25.38531306666667,0.0,23.253270929928426,0.0,-23.253270929928426,19,4,0,0.0,0.9251537336978215,0.0,-0.9659258262890684,0.2588190451025203,2020-05-15,0,76
2020-05-15 19:15:00,0.0,0.0,87463.0,27.0975484,25.200846400000003,0.0,22.54893643878104,0.0,-22.54893643878104,19,4,0,0.0,0.8971311090003866,0.0,-0.9659258262890684,0.2588190451025203,2020-05-15,0,77
2020-05-15 19:30:00,0.0,0.0,87463.0,27.01870113333333,25.745267733333336,0.00012538276,21.79626766131044,0.0,-21.79626766131044,19,4,0,0.0,0.867185458265355,0.00012538263461736539,-0.9659258262890684,0.2588190451025203,2020-05-15,0,78
2020-05-15 19:45:00,0.0,0.0,87463.0,23.787237466666667,22.5114056,0.000100219904,21.446701717633488,0.0,-21.446701717633488,19,4,0,0.0,0.853277641212826,0.00010021980378019623,-0.9659258262890684,0.2588190451025203,2020-05-15,0,79
2020-05-15 20:00:00,0.0,0.0,87463.0,22.66317964285714,20.290725714285717,0.0,19.446059965604015,0.0,-19.446059965604015,20,4,0,0.0,0.7736801862027615,0.0,-0.8660254037844386,0.5000000000000001,2020-05-15,0,80
2020-05-15 20:15:00,0.0,0.0,87463.0,23.412097066666668,20.736596666666667,0.0,16.1043966396906,0.0,-16.1043966396906,20,4,0,0.0,0.6407288989603781,0.0,-0.8660254037844386,0.5000000000000001,2020-05-15,0,81
2020-05-15 20:30:00,0.0,0.0,87463.0,22.30098866666667,20.375416933333337,0.0,16.672023559437136,0.0,-16.672023559437136,20,4,0,0.0,0.6633124815339166,0.0,-0.8660254037844386,0.5000000000000001,2020-05-15,0,82
2020-05-15 20:45:00,0.0,0.0,87463.0,22.0374816,20.312805133333327,0.0,14.632939331314404,0.0,-14.632939331314404,20,4,0,0.0,0.5821855556637121,0.0,-0.8660254037844386,0.5000000000000001,2020-05-15,0,83
2020-05-15 21:00:00,0.0,0.0,87463.0,22.168518066666667,20.6512674,0.0,14.039435587129509,0.0,-14.039435587129509,21,4,0,0.0,0.5585724387585291,0.0,-0.7071067811865477,0.7071067811865474,2020-05-15,0,84
2020-05-15 21:15:00,0.0,0.0,87463.0,22.1193604,20.632086200000003,0.0,14.03776405824486,0.0,-14.03776405824486,21,4,0,0.0,0.5585059353752728,0.0,-0.7071067811865477,0.7071067811865474,2020-05-15,0,85
2020-05-15 21:30:00,0.0,0.0,87463.0,22.221250333333334,20.75869966666667,0.0,9.952168083482038,0.0,-9.952168083482038,21,4,0,0.0,0.39595657267173295,0.0,-0.7071067811865477,0.7071067811865474,2020-05-15,0,86
2020-05-15 21:45:00,0.0,0.0,87463.0,22.236828466666665,20.914416666666668,0.0,11.700518816264434,0.0,-11.700518816264434,21,4,0,0.0,0.4655163869929578,0.0,-0.7071067811865477,0.7071067811865474,2020-05-15,0,87
2020-05-15 22:00:00,0.0,0.0,87463.0,22.22185842857143,20.895703928571425,0.0,10.22463899280766,0.0,-10.22463899280766,22,4,0,0.0,0.40679708968313544,0.0,-0.5000000000000004,0.8660254037844384,2020-05-15,0,88
2020-05-15 22:15:00,0.0,0.0,87463.0,22.149312533333333,20.732185866666665,0.0,11.299651668385097,0.0,-11.299651668385097,22,4,0,0.0,0.44956750222337294,0.0,-0.5000000000000004,0.8660254037844384,2020-05-15,0,89
2020-05-15 22:30:00,0.0,0.0,87463.0,22.104713866666668,20.82985206666667,0.0,10.330104979516413,0.0,-10.330104979516413,22,4,0,0.0,0.41099315533238334,0.0,-0.5000000000000004,0.8660254037844384,2020-05-15,0,90
2020-05-15 22:45:00,0.0,0.0,87463.0,22.057079933333338,21.072275666666663,0.0,12.653845609132166,0.0,-12.653845609132166,22,4,0,0.0,0.5034454097318877,0.0,-0.5000000000000004,0.8660254037844384,2020-05-15,0,91
2020-05-15 23:00:00,0.0,0.0,87463.0,22.23601830769231,21.241316538461536,0.0,9.885347956325026,0.0,-9.885347956325026,23,4,0,0.0,0.39329806968900166,0.0,-0.25881904510252157,0.9659258262890681,2020-05-15,0,92
2020-05-15 23:15:00,0.0,,,22.23601830769231,21.241316538461536,0.0,12.414630970447094,0.0,-12.414630970447094,23,4,0,0.0,0.493928025411997,0.0,-0.25881904510252157,0.9659258262890681,2020-05-15,0,93
2020-05-15 23:30:00,0.0,,,22.23601830769231,21.241316538461536,0.0,10.039781730710247,0.0,-10.039781730710247,23,4,0,0.0,0.39944236583607173,0.0,-0.25881904510252157,0.9659258262890681,2020-05-15,0,94
2020-05-15 23:45:00,0.0,,,22.23601830769231,21.241316538461536,0.0,10.955988866305931,0.0,-10.955988866305931,23,4,0,0.0,0.43589454733308325,0.0,-0.25881904510252157,0.9659258262890681,2020-05-15,0,95
2020-05-16 00:00:00,0.0,,,21.68216,20.072144,0.0,12.141731704428786,0.0,-12.141731704428786,0,5,0,0.0,0.48307046581786334,0.0,0.0,1.0,2020-05-16,1,0
2020-05-16 00:15:00,0.0,,,21.68216,20.072144,0.0,11.101762141810827,0.0,-11.101762141810827,0,5,0,0.0,0.4416942772082097,0.0,0.0,1.0,2020-05-16,1,1
2020-05-16 00:30:00,0.0,,,21.68216,20.072144,0.0,12.701963685428922,0.0,-12.701963685428922,0,5,0,0.0,0.5053598336457725,0.0,0.0,1.0,2020-05-16,1,2
2020-05-16 00:45:00,0.0,,,21.68216,20.072144,0.0,12.183211887398523,0.0,-12.183211887398523,0,5,0,0.0,0.484720794765759,0.0,0.0,1.0,2020-05-16,1,3
2020-05-16 01:00:00,0.0,,,21.68216,20.072144,0.0,10.121211247649555,0.0,-10.121211247649555,1,5,0,0.0,0.40268211743302446,0.0,0.25881904510252074,0.9659258262890683,2020-05-16,1,4
2020-05-16 01:15:00,0.0,,,21.68216,20.072144,0.0,11.324951775587442,0.0,-11.324951775587442,1,5,0,0.0,0.450574091305474,0.0,0.25881904510252074,0.9659258262890683,2020-05-16,1,5
2020-05-16 01:30:00,0.0,,,21.68216,20.072144,0.0,11.960803039700986,0.0,-11.960803039700986,1,5,0,0.0,0.475872044993099,0.0,0.25881904510252074,0.9659258262890683,2020-05-16,1,6
2020-05-16 01:45:00,0.0,,,21.68216,20.072144,0.0,10.885192590255919,0.0,-10.885192590255919,1,5,0,0.0,0.43307784944499084,0.0,0.25881904510252074,0.9659258262890683,2020-05-16,1,7
2020-05-16 02:00:00,0.0,0.0,0.0,21.68216,20.072144,0.0,11.4209129775072,0.0,-11.4209129775072,2,5,0,0.0,0.4543919999564213,0.0,0.49999999999999994,0.8660254037844387,2020-05-16,1,8
2020-05-16 02:15:00,0.0,0.0,0.0,21.6884114,19.9192038,0.0,11.956484046238465,0.0,-11.956484046238465,2,5,0,0.0,0.4757002096870163,0.0,0.49999999999999994,0.8660254037844387,2020-05-16,1,9
